timestamp,cpu_usage,memory_usage,latency_seconds,cpu_norm,mem_norm,latency_norm,cpu_prob,mem_prob,latency_prob,overall_prob
2025-10-22T05:32:59.626297,0.193057,5193728.0,0.001997409,0.193057,5072.0,0.0009987045,0.193057,5072.0,0.0009987045,1690.7313519015
2025-10-22T05:33:00.580059,0.193057,5193728.0,0.000605275,0.193057,5072.0,0.0003026375,0.193057,5072.0,0.0003026375,1690.7311198791667
2025-10-22T05:33:04.664976,0.193057,5193728.0,0.001352585,0.193057,5072.0,0.0006762925,0.193057,5072.0,0.0006762925,1690.7312444308336
2025-10-22T05:33:05.620090,0.193057,5193728.0,0.000695856,0.193057,5072.0,0.000347928,0.193057,5072.0,0.000347928,1690.7311349760002
2025-10-22T05:33:09.701079,0.193057,5193728.0,0.001911451,0.193057,5072.0,0.0009557255,0.193057,5072.0,0.0009557255,1690.7313375751667
2025-10-22T05:33:10.644411,0.193057,5193728.0,0.000458041,0.193057,5072.0,0.0002290205,0.193057,5072.0,0.0002290205,1690.7310953401668
2025-10-22T05:33:14.731794,0.193057,5193728.0,0.00069151,0.193057,5072.0,0.000345755,0.193057,5072.0,0.000345755,1690.7311342516668
2025-10-22T05:33:15.661499,0.193057,5193728.0,0.002327359,0.193057,5072.0,0.0011636795,0.193057,5072.0,0.0011636795,1690.7314068931666
2025-10-22T05:33:19.754194,0.193057,5193728.0,0.000687808,0.193057,5072.0,0.000343904,0.193057,5072.0,0.000343904,1690.7311336346668
2025-10-22T05:33:20.693112,0.193057,5193728.0,0.000528723,0.193057,5072.0,0.0002643615,0.193057,5072.0,0.0002643615,1690.7311071205002
2025-10-22T05:33:24.773662,0.193057,5193728.0,0.002619096,0.193057,5072.0,0.001309548,0.193057,5072.0,0.001309548,1690.731455516
2025-10-22T05:33:25.718920,0.193057,5193728.0,0.000436466,0.193057,5072.0,0.000218233,0.193057,5072.0,0.000218233,1690.7310917443335
2025-10-22T05:33:29.821706,0.193057,5193728.0,0.000561182,0.193057,5072.0,0.000280591,0.193057,5072.0,0.000280591,1690.7311125303333
2025-10-22T05:33:30.736373,0.193057,5193728.0,0.000756959,0.193057,5072.0,0.0003784795,0.193057,5072.0,0.0003784795,1690.7311451598334
2025-10-22T05:33:34.844636,0.193057,5193728.0,0.00067263,0.193057,5072.0,0.000336315,0.193057,5072.0,0.000336315,1690.731131105
2025-10-22T05:33:35.770679,0.193057,5193728.0,0.000605016,0.193057,5072.0,0.000302508,0.193057,5072.0,0.000302508,1690.731119836
2025-10-22T05:33:39.866719,0.193057,5193728.0,0.000696334,0.193057,5072.0,0.000348167,0.193057,5072.0,0.000348167,1690.7311350556668
2025-10-22T05:33:40.795898,0.193057,5193728.0,0.000663709,0.193057,5072.0,0.0003318545,0.193057,5072.0,0.0003318545,1690.7311296181667
2025-10-22T05:33:44.896371,0.193057,5193728.0,0.000429756,0.193057,5072.0,0.000214878,0.193057,5072.0,0.000214878,1690.7310906260002
2025-10-22T05:33:45.818751,0.193057,5193728.0,0.000595072,0.193057,5072.0,0.000297536,0.193057,5072.0,0.000297536,1690.731118178667
2025-10-22T05:33:49.914020,0.193057,5193728.0,0.000516796,0.193057,5072.0,0.000258398,0.193057,5072.0,0.000258398,1690.731105132667
2025-10-22T05:33:50.845051,0.193057,5193728.0,0.00087266,0.193057,5072.0,0.00043633,0.193057,5072.0,0.00043633,1690.7311644433337
2025-10-22T05:33:54.934158,0.193057,5193728.0,0.002811389,0.193057,5072.0,0.0014056945,0.193057,5072.0,0.0014056945,1690.7314875648335
2025-10-22T05:33:55.903498,0.193057,5193728.0,0.001497502,0.193057,5072.0,0.000748751,0.193057,5072.0,0.000748751,1690.7312685836669
2025-10-22T05:34:00.003386,0.193057,5193728.0,0.00153677,0.193057,5072.0,0.000768385,0.193057,5072.0,0.000768385,1690.7312751283334
2025-10-22T05:34:00.947588,0.193057,5193728.0,0.00147791,0.193057,5072.0,0.000738955,0.193057,5072.0,0.000738955,1690.7312653183335
2025-10-22T05:34:05.086082,0.193057,5193728.0,0.000797489,0.193057,5072.0,0.0003987445,0.193057,5072.0,0.0003987445,1690.7311519148334
2025-10-22T05:34:06.037221,0.193057,5193728.0,0.003592075,0.193057,5072.0,0.0017960375,0.193057,5072.0,0.0017960375,1690.7316176791667
2025-10-22T05:34:10.113288,0.193057,5193728.0,0.000852884,0.193057,5072.0,0.000426442,0.193057,5072.0,0.000426442,1690.7311611473335
2025-10-22T05:34:11.073718,0.193057,5193728.0,0.000719258,0.193057,5072.0,0.000359629,0.193057,5072.0,0.000359629,1690.7311388763335
2025-10-22T05:34:15.145620,0.193057,5193728.0,0.000664868,0.193057,5072.0,0.000332434,0.193057,5072.0,0.000332434,1690.7311298113334
2025-10-22T05:34:16.099140,0.193057,5193728.0,0.000631974,0.193057,5072.0,0.000315987,0.193057,5072.0,0.000315987,1690.7311243290003
2025-10-22T05:34:20.168445,0.193057,5193728.0,0.000579825,0.193057,5072.0,0.0002899125,0.193057,5072.0,0.0002899125,1690.7311156375001
2025-10-22T05:34:21.128095,0.193057,5193728.0,0.000674592,0.193057,5072.0,0.000337296,0.193057,5072.0,0.000337296,1690.7311314320002
2025-10-22T05:34:25.200401,0.193057,5193728.0,0.000572968,0.193057,5072.0,0.000286484,0.193057,5072.0,0.000286484,1690.7311144946668
2025-10-22T05:34:26.156306,0.193057,5193728.0,0.0004626,0.193057,5072.0,0.0002313,0.193057,5072.0,0.0002313,1690.7310961000003
2025-10-22T05:34:30.227154,0.193057,5193728.0,0.000895556,0.193057,5072.0,0.000447778,0.193057,5072.0,0.000447778,1690.7311682593336
2025-10-22T05:34:31.173797,0.193057,5193728.0,0.000577199,0.193057,5072.0,0.0002885995,0.193057,5072.0,0.0002885995,1690.7311151998335
2025-10-22T05:34:35.255197,0.193057,5193728.0,0.000573167,0.193057,5072.0,0.0002865835,0.193057,5072.0,0.0002865835,1690.7311145278336
2025-10-22T05:34:36.204606,0.193057,5193728.0,0.000569251,0.193057,5072.0,0.0002846255,0.193057,5072.0,0.0002846255,1690.7311138751668
2025-10-22T05:34:40.275175,0.193057,5193728.0,0.001157944,0.193057,5072.0,0.000578972,0.193057,5072.0,0.000578972,1690.7312119906667
2025-10-22T05:34:41.224056,0.193057,5193728.0,0.000663992,0.193057,5072.0,0.000331996,0.193057,5072.0,0.000331996,1690.7311296653334
2025-10-22T05:34:45.305492,0.193057,5193728.0,0.000537159,0.193057,5072.0,0.0002685795,0.193057,5072.0,0.0002685795,1690.7311085265
2025-10-22T05:34:46.256233,0.193057,5193728.0,0.000588564,0.193057,5072.0,0.000294282,0.193057,5072.0,0.000294282,1690.7311170940002
2025-10-22T05:34:50.333789,0.193057,5193728.0,0.000549751,0.193057,5072.0,0.0002748755,0.193057,5072.0,0.0002748755,1690.7311106251666
2025-10-22T05:34:51.280198,0.193057,5193728.0,0.000538323,0.193057,5072.0,0.0002691615,0.193057,5072.0,0.0002691615,1690.7311087205
2025-10-22T05:34:55.355464,0.193057,5193728.0,0.000730907,0.193057,5072.0,0.0003654535,0.193057,5072.0,0.0003654535,1690.7311408178336
2025-10-22T05:34:56.301084,0.193057,5193728.0,0.001138027,0.193057,5072.0,0.0005690135,0.193057,5072.0,0.0005690135,1690.731208671167
2025-10-22T05:35:00.377716,0.193057,5193728.0,0.000678655,0.193057,5072.0,0.0003393275,0.193057,5072.0,0.0003393275,1690.7311321091668
2025-10-22T05:35:01.324897,0.193057,5193728.0,0.000571043,0.193057,5072.0,0.0002855215,0.193057,5072.0,0.0002855215,1690.7311141738335
2025-10-22T05:35:05.411304,0.193057,5193728.0,0.000905149,0.193057,5072.0,0.0004525745,0.193057,5072.0,0.0004525745,1690.7311698581668
2025-10-22T05:35:06.351655,0.193057,5193728.0,0.000601739,0.193057,5072.0,0.0003008695,0.193057,5072.0,0.0003008695,1690.7311192898335
2025-10-22T05:35:10.438901,0.193057,5193728.0,0.000589343,0.193057,5072.0,0.0002946715,0.193057,5072.0,0.0002946715,1690.7311172238335
2025-10-22T05:35:11.373878,0.193057,5193728.0,0.000467767,0.193057,5072.0,0.0002338835,0.193057,5072.0,0.0002338835,1690.731096961167
2025-10-22T05:35:15.458351,0.193057,5193728.0,0.000870063,0.193057,5072.0,0.0004350315,0.193057,5072.0,0.0004350315,1690.7311640105002
2025-10-22T05:35:16.394796,0.193057,5193728.0,0.00164167,0.193057,5072.0,0.000820835,0.193057,5072.0,0.000820835,1690.7312926116667
2025-10-22T05:35:20.494399,0.193057,5193728.0,0.000719483,0.193057,5072.0,0.0003597415,0.193057,5072.0,0.0003597415,1690.7311389138333
2025-10-22T05:35:21.475914,0.193057,5193728.0,0.000839925,0.193057,5072.0,0.0004199625,0.193057,5072.0,0.0004199625,1690.7311589875
2025-10-22T05:35:25.514659,0.193057,5193728.0,0.00064419,0.193057,5072.0,0.000322095,0.193057,5072.0,0.000322095,1690.7311263650001
2025-10-22T05:35:26.500941,0.193057,5193728.0,0.000680232,0.193057,5072.0,0.000340116,0.193057,5072.0,0.000340116,1690.7311323720003
2025-10-22T05:35:30.540397,0.193057,5193728.0,0.00050162,0.193057,5072.0,0.00025081,0.193057,5072.0,0.00025081,1690.7311026033333
2025-10-22T05:35:31.527902,0.193057,5193728.0,0.000873387,0.193057,5072.0,0.0004366935,0.193057,5072.0,0.0004366935,1690.7311645645002
2025-10-22T05:35:35.558079,0.193057,5193728.0,0.000696434,0.193057,5072.0,0.000348217,0.193057,5072.0,0.000348217,1690.7311350723332
2025-10-22T05:35:36.546623,0.193057,5193728.0,0.000525561,0.193057,5072.0,0.0002627805,0.193057,5072.0,0.0002627805,1690.7311065935
2025-10-22T05:35:40.585041,0.193057,5193728.0,0.00082112,0.193057,5072.0,0.00041056,0.193057,5072.0,0.00041056,1690.7311558533336
2025-10-22T05:35:41.568738,0.193057,5193728.0,0.000590557,0.193057,5072.0,0.0002952785,0.193057,5072.0,0.0002952785,1690.7311174261667
2025-10-22T05:35:45.606671,0.193057,5193728.0,0.000495281,0.193057,5072.0,0.0002476405,0.193057,5072.0,0.0002476405,1690.7311015468333
2025-10-22T05:35:46.599197,0.193057,5193728.0,0.00070444,0.193057,5072.0,0.00035222,0.193057,5072.0,0.00035222,1690.731136406667
2025-10-22T05:35:50.629430,0.193057,5193728.0,0.001595513,0.193057,5072.0,0.0007977565,0.193057,5072.0,0.0007977565,1690.7312849188336
2025-10-22T05:35:51.621988,0.193057,5193728.0,0.000601382,0.193057,5072.0,0.000300691,0.193057,5072.0,0.000300691,1690.7311192303334
2025-10-22T05:35:55.674069,0.193057,5193728.0,0.002501889,0.193057,5072.0,0.0012509445,0.193057,5072.0,0.0012509445,1690.7314359815
2025-10-22T05:35:56.657683,0.193057,5193728.0,0.000504453,0.193057,5072.0,0.0002522265,0.193057,5072.0,0.0002522265,1690.7311030755002
2025-10-22T05:36:00.738326,0.193057,5193728.0,0.000650409,0.193057,5072.0,0.0003252045,0.193057,5072.0,0.0003252045,1690.7311274015
2025-10-22T05:36:01.677688,0.193057,5193728.0,0.000599123,0.193057,5072.0,0.0002995615,0.193057,5072.0,0.0002995615,1690.7311188538333
2025-10-22T05:36:05.765852,0.193057,5193728.0,0.000833874,0.193057,5072.0,0.000416937,0.193057,5072.0,0.000416937,1690.7311579790003
2025-10-22T05:36:06.699122,0.193057,5193728.0,0.000671151,0.193057,5072.0,0.0003355755,0.193057,5072.0,0.0003355755,1690.7311308585001
2025-10-22T05:36:10.787035,0.193057,5193728.0,0.000655968,0.193057,5072.0,0.000327984,0.193057,5072.0,0.000327984,1690.7311283280003
2025-10-22T05:36:11.723155,0.193057,5193728.0,0.000643692,0.193057,5072.0,0.000321846,0.193057,5072.0,0.000321846,1690.731126282
